transaction_id,order_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,total_amount,transaction_type,payment_status
T00000787,O0000017,P00271,2023-03-10 22:55:00,2,937.06,64.11,90.5,1900.51,Refund,Captured
T00000788,O0000458,P00266,2023-12-09 02:04:00,5,2371.52,0.0,2134.37,13991.97,Refund,Settled
T00000789,O0000347,P00325,2023-05-24 14:59:00,1,390.36,0.0,109.3,499.66,Sale,Authorized
T00000790,O0000316,P00259,2025-08-05 08:03:00,4,739.57,67.39,144.54,3035.43,Sale,Authorized
T00000791,O0001067,P00278,2023-04-25 12:36:00,1,790.72,0.0,142.33,933.05,Sale,Captured
T00000792,O0000398,P00006,2026-02-03 20:48:00,1,1321.73,81.99,61.99,1301.73,Sale,Refunded
T00000793,O0000460,P00212,2024-03-19 20:32:00,4,560.69,61.64,109.06,2290.18,Sale,Captured
T00000794,O0000937,P00193,2025-06-23 21:43:00,3,1853.42,0.0,278.01,5838.27,Exchange,Failed
T00000795,O0000245,P00389,2024-02-06 23:45:00,1,1152.22,0.0,322.62,1474.84,Sale,Failed
T00000796,O0000273,P00543,2024-10-13 05:56:00,1,394.57,27.65,66.05,432.97,Sale,Captured
T00000797,O0000685,P00392,2023-08-03 06:17:00,4,569.64,59.24,621.41,2840.73,Exchange,Captured
T00000798,O0001065,P00069,2024-01-06 08:28:00,1,3507.98,71.24,618.61,4055.35,Sale,Settled
T00000799,O0000662,P00268,2025-03-03 18:03:00,5,1310.72,0.0,327.68,6881.28,Exchange,Refunded
T00000800,O0001184,P00296,2024-07-27 00:25:00,5,2094.71,68.32,1872.94,12278.17,Sale,Refunded
T00000801,O0000100,P00354,2024-01-19 00:50:00,2,956.04,51.32,93.04,1953.8,Exchange,Refunded
T00000802,O0000041,P00167,2025-07-08 01:22:00,5,8089.55,0.0,11325.37,51773.12,Sale,Refunded
T00000803,O0000296,P00460,2024-03-27 07:08:00,5,3228.86,72.44,2892.93,18964.79,Sale,Authorized
T00000804,O0000354,P00498,2023-06-30 23:53:00,3,2853.81,0.0,428.07,8989.5,Sale,Settled
T00000805,O0000718,P00016,2023-02-07 21:44:00,2,1626.04,90.76,158.07,3319.39,Sale,Failed
T00000806,O0000993,P00595,2023-07-15 22:19:00,4,,56.71,416.34,2729.35,Sale,Failed
T00000807,O0000499,P00183,2023-11-21 02:28:00,3,2588.85,0.0,388.33,8154.88,Sale,Settled
T00000808,O0000691,P00374,2023-06-19 05:33:00,1,785.35,25.79,91.15,850.71,Refund,Failed
T00000809,O0001250,P00514,2023-03-13 18:18:00,2,3350.99,0.0,804.24,7506.22,Sale,Captured
T00000810,O0001186,P00611,2023-05-18 09:24:00,1,1260.46,36.16,61.22,1285.52,Sale,Captured
T00000811,O0001273,P00133,2023-07-02 09:44:00,3,787.31,25.95,280.32,2616.3,Sale,Refunded
T00000812,O0000487,P00145,2024-09-16 22:42:00,3,2996.97,45.55,2504.7,11450.06,Sale,Captured
T00000813,O0001212,P00169,2024-09-18 00:59:00,5,3192.33,0.0,1915.4,17877.05,Sale,Failed
T00000814,O0000307,P00459,2025-01-04 21:33:00,3,1275.1,0.0,1071.08,4896.38,Refund,Refunded
T00000815,O0000456,P00644,2026-02-21 01:11:00,5,778.94,0.0,701.05,4595.75,Refund,Settled
T00000816,O0000609,P00060,2024-10-07 12:09:00,3,8548.94,0.0,7181.11,32827.93,Refund,Settled
T00000817,O0000056,P00450,2025-01-01 22:13:00,2,456.44,34.83,43.9,921.95,Exchange,Captured
T00000818,O0000778,P00618,2024-09-16 23:11:00,2,356.72,73.61,76.78,716.61,Sale,Captured
T00000819,O0001312,P00423,2023-08-05 05:17:00,1,1943.59,75.35,523.11,2391.35,Exchange,Failed
T00000820,O0000587,P00518,2026-02-03 03:11:00,1,3736.33,101.56,1017.74,4652.51,Sale,Settled
T00000821,O0000968,P00193,2025-12-02 02:01:00,2,1853.42,71.84,654.3,4289.3,Refund,Settled
T00000822,O0001289,P00549,2024-11-19 08:07:00,4,1188.72,0.0,237.74,4992.62,Refund,Refunded
T00000823,O0000952,P00496,2023-02-03 23:09:00,1,906.16,43.77,103.49,965.88,Sale,Failed
T00000824,O0001147,P00074,2023-10-09 06:20:00,2,388.71,54.64,202.38,925.16,Sale,Captured
T00000825,O0000737,P00559,2025-01-15 04:18:00,5,1448.43,0.0,1303.59,8545.74,Sale,Settled
T00000826,O0000045,P00409,2026-03-31 10:36:00,4,978.33,0.0,195.67,4108.99,Exchange,Authorized
T00000827,O0001048,P00253,2023-12-12 03:06:00,2,964.69,0.0,96.47,2025.85,Sale,Captured
T00000828,O0001435,P00187,2024-12-17 13:55:00,5,1063.29,0.0,1488.61,6805.06,Refund,Refunded
T00000829,O0000750,P00265,2024-10-09 07:35:00,5,1026.13,32.58,254.9,5352.97,Sale,Settled
T00000830,O0001436,P00289,2025-08-11 17:47:00,2,1918.46,0.0,1074.34,4911.26,Refund,Authorized
T00000831,O0000718,P00409,2024-09-21 21:03:00,5,978.33,35.5,1359.72,6215.87,Refund,Authorized
T00000832,O0000156,P00483,2024-08-05 23:40:00,5,696.85,44.04,172.01,3612.22,Exchange,Authorized
T00000833,O0001497,P00138,2026-04-12 09:25:00,4,1422.69,0.0,1593.41,7284.17,Sale,Failed
T00000834,O0000802,P00322,2024-02-05 17:27:00,5,1025.47,78.46,908.8,5957.69,Exchange,Authorized
T00000835,O0000561,P00109,2025-07-19 06:35:00,3,747.53,42.68,395.98,2595.89,Refund,Refunded
T00000836,O0001318,P00135,2023-09-14 20:14:00,5,625.43,14.6,155.63,3268.18,Refund,Captured
T00000837,O0001457,P00647,2025-03-16 16:29:00,5,4699.55,49.97,6565.38,30013.16,Refund,Settled
T00000838,O0001093,P00083,2023-08-09 20:36:00,4,1083.18,0.0,1213.16,5545.88,Sale,Authorized
T00000839,O0000859,P00224,2023-08-30 01:37:00,3,393.28,0.0,141.58,1321.42,Sale,Failed
T00000840,O0000860,P00492,2024-03-15 05:51:00,2,1244.51,32.2,294.82,2751.64,Refund,Captured
T00000841,O0001059,P00179,2023-09-16 01:02:00,3,3493.6,50.01,521.54,10952.33,Sale,Failed
T00000842,O0000865,P00599,2023-05-30 05:39:00,1,657.29,91.01,28.31,594.59,Exchange,Settled
T00000843,O0000783,P00283,2023-01-03 13:40:00,4,2334.85,45.56,464.69,9758.53,Exchange,Settled
T00000844,O0000534,P00336,2025-12-29 10:39:00,3,540.61,75.69,432.92,1979.06,Sale,Authorized
T00000845,O0000710,P00639,not_a_date,4,854.95,0.0,615.56,4035.36,Sale,Settled
T00000846,O0000776,P00563,2023-02-26 08:53:00,4,379.38,0.0,424.91,1942.43,Sale,Refunded
T00000847,O0000795,P00146,2024-04-26 01:16:00,1,631.65,24.59,72.85,679.91,Refund,Settled
T00000848,O0001382,P00648,2024-04-05 13:51:00,1,897.1,21.45,43.78,919.43,Sale,Authorized
T00000849,O0001403,P00029,2023-02-20 18:59:00,2,3410.95,52.09,1218.57,7988.38,Refund,Refunded
T00000850,O0001121,P00074,2024-06-16 22:28:00,3,388.71,117.21,125.87,1174.79,Sale,Captured
T00000851,O0000232,P00479,2024-01-16 02:14:00,3,2517.76,88.55,2090.12,9554.85,Sale,Refunded
T00000852,O0001384,P00602,2023-10-03 03:25:00,4,371.55,0.0,178.34,1664.54,Exchange,Failed
T00000853,O0001390,P00035,2025-12-09 17:13:00,3,742.31,46.09,261.7,2442.54,Sale,Refunded
T00000854,O0000963,P00192,2024-07-09 04:49:00,5,2651.28,72.1,659.22,13843.52,Exchange,Authorized
T00000855,O0000466,P00114,2025-04-21 15:59:00,1,971.24,34.43,168.63,1105.44,Refund,Settled
T00000856,O0001058,P00320,2023-11-23 05:16:00,1,2042.1,80.02,235.45,2197.53,Sale,Authorized
T00000857,O0000176,P00354,2025-10-01 12:44:00,5,956.04,47.1,236.66,4969.76,Exchange,Captured
T00000858,O0000714,P00346,2023-08-23 22:30:00,5,556.75,0.0,139.19,2922.94,Sale,Authorized
T00000859,O0001308,P00040,2025-12-13 15:58:00,5,446.72,145.53,104.4,2192.47,Sale,Failed
T00000860,O0000544,P00159,2023-05-02 23:14:00,1,1994.44,111.92,527.11,2409.63,Sale,Settled
T00000861,O0000383,P00491,2026-03-25 23:39:00,5,1134.64,0.0,1588.5,7261.7,Sale,Failed
T00000862,O0000467,P00492,2025-09-28 02:24:00,1,1244.51,30.6,339.89,1553.8,Sale,Captured
T00000863,O0000078,P00170,2026-01-30 06:53:00,4,2519.6,0.0,503.92,10582.32,Exchange,Authorized
T00000864,O0000251,P00592,2024-11-05 07:05:00,2,808.72,139.84,73.88,1551.48,Sale,Captured
T00000865,O0000164,P00236,2024-01-03 16:28:00,5,684.81,52.05,944.16,4316.16,Sale,Settled
T00000866,O0000961,P00409,2025-09-18 21:47:00,5,978.33,81.56,240.5,5050.59,Refund,Failed
T00000867,O0000948,P00543,2024-01-21 16:20:00,3,394.57,0.0,59.19,1242.9,Refund,Settled
T00000868,O0000687,P00125,2024-02-25 08:16:00,5,1252.07,0.0,751.24,7011.59,Exchange,Settled
T00000869,O0000020,P00539,2023-07-16 00:57:00,5,731.66,98.67,996.7,4556.33,Sale,Authorized
T00000870,O0001220,P00444,2023-10-03 10:16:00,3,2184.05,29.95,1826.22,8348.42,Sale,Refunded
T00000871,O0000922,P00446,2025-12-09 02:51:00,5,945.95,0.0,1324.33,6054.08,Sale,Failed
T00000872,O0001066,P00583,2023-07-04 13:35:00,4,716.61,0.0,343.97,3210.41,Sale,Authorized
T00000873,O0001461,P00630,2024-11-29 03:38:00,1,1376.55,57.82,237.37,1556.1,Sale,Captured
T00000874,O0000872,P00067,2023-12-02 10:10:00,5,1531.06,28.83,1372.76,8999.23,Refund,Authorized
T00000875,O0001464,P00304,2024-12-23 06:21:00,4,1836.07,81.0,2033.72,9297.0,Sale,Captured
T00000876,O0001482,P00370,2025-02-02 08:12:00,1,358.44,0.0,100.36,458.8,Sale,Settled
T00000877,O0001017,P00565,2025-09-13 05:48:00,5,690.67,107.16,936.93,4283.12,Refund,Authorized
T00000878,O0000560,P00146,2024-10-09 13:18:00,4,631.65,65.69,689.05,3149.96,Exchange,Captured
T00000879,O0000417,P00273,2024-06-29 09:00:00,4,2698.11,45.07,1934.53,12681.9,Sale,Captured
T00000880,O0000387,P00407,2023-05-31 03:41:00,5,991.18,112.58,242.17,5085.49,Sale,Refunded
T00000881,O0000035,P00169,2024-11-30 14:56:00,1,3192.33,85.39,869.94,3976.88,Sale,Failed
T00000882,O0000880,P00072,2024-07-08 01:44:00,5,626.2,74.39,855.85,3912.46,Sale,Authorized
T00000883,O0000607,P00506,2025-11-15 16:19:00,4,2232.8,0.0,446.56,9377.76,Sale,Captured
T00000884,O0000727,P00417,2024-01-12 07:21:00,2,975.29,0.0,97.53,2048.11,Refund,Refunded
T00000885,O0000217,P00121,2023-02-26 22:20:00,5,1215.4,53.7,722.8,6746.1,Sale,Settled
T00000886,O0000544,P00471,2023-10-15 07:57:00,5,974.06,0.0,1363.68,6233.98,Refund,Failed
T00000887,O0001488,P00273,2024-10-27 16:09:00,2,2698.11,66.41,959.37,6289.18,Refund,Captured
T00000888,O0000086,P00229,2023-11-07 07:18:00,1,429.68,0.0,120.31,549.99,Sale,Authorized
T00000889,O0001289,P00092,2023-10-06 18:22:00,5,316.65,50.39,76.64,1609.5,Sale,Refunded
T00000890,O0000201,P00311,2025-07-11 01:31:00,4,775.66,91.76,361.31,3372.19,Refund,Captured
T00000891,O0000753,P00084,2024-06-22 13:47:00,3,3481.12,0.0,1879.8,12323.16,Sale,Failed
T00000892,O0000073,P00058,2026-03-24 02:41:00,5,484.62,140.69,114.12,2396.53,Exchange,Authorized
T00000893,O0001115,P00380,2025-11-09 19:51:00,5,1495.09,0.0,1345.58,8821.03,Refund,Refunded
T00000894,O0001224,P00322,2025-01-08 11:27:00,4,1025.47,66.23,1129.98,5165.63,Sale,Authorized
T00000895,O0001429,P00336,2023-07-03 11:01:00,2,540.61,0.0,54.06,1135.28,Sale,Captured
T00000896,O0000224,P00471,2024-06-07 05:11:00,2,974.06,0.0,233.77,2181.89,Sale,Refunded
T00000897,O0000933,P00525,2025-07-02 04:13:00,4,869.63,0.0,417.42,3895.94,Refund,Authorized
T00000898,O0000141,P00514,2024-03-03 23:55:00,4,3350.99,49.87,2403.74,15757.83,Sale,Refunded
T00000899,O0000653,P00332,2024-08-20 07:26:00,5,426.36,0.0,106.59,2238.39,Sale,Settled
T00000900,O0001050,P00302,2023-09-01 09:19:00,5,815.65,39.94,726.9,4765.21,Sale,Refunded
T00000901,O0000394,P00255,2023-07-26 10:22:00,4,,26.85,126.35,2653.3,Refund,Captured
T00000902,O0000681,P00279,2025-03-07 11:15:00,-3,519.86,0.0,0.0,0.0,Refund,Failed
T00000903,O0001246,P00567,2023-04-22 11:06:00,3,954.17,26.21,510.53,3346.83,Sale,Captured
T00000904,O0001300,P00503,2023-02-12 07:40:00,1,2810.02,0.0,505.8,3315.82,Sale,Settled
T00000905,O0000253,P00030,2024-08-12 12:01:00,3,3177.88,107.06,471.33,9897.91,Exchange,Captured
T00000906,O0000896,P00203,2025-02-04 23:20:00,3,2094.39,21.9,313.06,6574.33,Exchange,Authorized
T00000907,O0000606,P00197,2024-03-09 02:44:00,4,1399.17,72.2,276.22,5800.7,Sale,Authorized
T00000908,O0000445,P00556,2023-03-10 14:47:00,4,7563.15,110.01,1507.13,31649.72,Exchange,Authorized
T00000909,O0001131,P00464,2025-11-09 21:32:00,1,1175.56,34.06,319.62,1461.12,Sale,Failed
T00000910,O0000438,P00231,2023-04-02 03:54:00,5,883.06,0.0,794.75,5210.05,Exchange,Captured
T00000911,O0001059,P00616,2024-05-23 18:20:00,5,535.55,55.89,471.93,3093.79,Sale,Refunded
T00000912,O0000689,P00238,2023-03-14 06:11:00,3,,45.66,520.02,10920.45,Exchange,Captured
T00000913,O0000817,P00062,2025-01-14 11:03:00,1,2811.2,42.74,498.32,3266.78,Refund,Failed
T00000914,O0000327,P00396,2025-09-04 22:00:00,4,2086.55,0.0,2336.94,10683.14,Sale,Authorized
T00000915,O0000366,P00403,2024-06-13 16:37:00,3,849.51,0.0,713.59,3262.12,Sale,Failed
T00000916,O0000908,P00501,2025-06-23 05:22:00,5,791.16,0.0,474.7,4430.5,Refund,Captured
T00000917,O0000630,P00560,2023-02-20 05:16:00,5,603.82,28.03,149.55,3140.62,Sale,Failed
T00000918,O0000797,P00408,2026-01-19 15:18:00,2,2971.35,43.52,1651.77,7550.95,Sale,Refunded
T00000919,O0000360,P00498,2023-04-23 21:47:00,3,2853.81,48.64,1532.3,10045.09,Exchange,Authorized
T00000920,O0000895,P00072,2023-11-09 12:55:00,4,626.2,0.0,125.24,2630.04,Refund,Refunded
T00000921,O0001322,P00353,2024-02-05 01:38:00,1,1523.37,0.0,182.8,1706.17,Exchange,Captured
T00000922,O0001214,P00560,2024-04-18 08:19:00,3,603.82,13.99,503.29,2300.76,Sale,Settled
T00000923,O0001166,P00444,2023-05-25 11:08:00,3,2184.05,0.0,327.61,6879.76,Exchange,Authorized
T00000924,O0000728,P00554,2025-02-25 01:32:00,5,1384.74,0.0,1938.64,8862.34,Sale,Settled
T00000925,O0001200,P00337,2025-01-10 14:01:00,2,938.34,57.34,327.48,2146.82,Sale,Authorized
T00000926,O0001339,P00220,2023-04-27 16:06:00,2,2869.55,0.0,688.69,6427.79,Refund,Settled
T00000927,O9999999,P00281,2024-04-19 20:12:00,3,256.4,0.0,215.38,984.58,Sale,Refunded
T00000928,O0001087,P00093,2024-11-18 20:43:00,3,833.2,0.0,449.93,2949.53,Exchange,Failed
T00000929,O0000444,P00445,2025-09-17 05:56:00,1,450.95,34.21,75.01,491.75,Sale,Settled
T00000930,O0000831,P00325,2026-01-25 21:00:00,1,,79.06,15.56,326.86,Exchange,Settled
T00000931,O0000028,P00620,2025-03-25 22:06:00,3,1221.81,0.0,1026.32,4691.75,Exchange,Failed
T00000932,O0000873,P00338,2023-02-15 21:59:00,5,1221.04,0.0,1709.46,7814.66,Refund,Settled
T00000933,O0000247,P00433,2026-03-24 16:57:00,4,431.69,0.0,86.34,1813.1,Exchange,Settled
T00000934,O0000365,P00024,2025-08-16 19:19:00,2,897.81,86.77,307.59,2016.44,Sale,Authorized
T00000935,O0000818,P00527,2023-06-14 12:43:00,5,1130.24,0.0,282.56,5933.76,Exchange,Failed
T00000936,O0000114,P00573,2025-04-22 14:23:00,3,484.07,0.0,406.62,1858.83,Exchange,Settled
T00000937,O0000193,P00206,2025-02-22 18:39:00,3,1195.08,66.37,422.26,3941.13,Exchange,Settled
T00000938,O0000866,P00561,2023-05-08 05:14:00,3,1495.15,48.44,798.66,5235.67,Exchange,Captured
T00000939,O0000606,P00477,2024-01-12 23:58:00,4,727.95,0.0,815.3,3727.1,Sale,Settled
T00000940,O0001457,P00366,2026-03-03 17:54:00,2,951.02,0.0,95.1,1997.14,Refund,Captured
T00000941,O0000813,P00475,2026-03-28 15:13:00,3,410.58,57.37,211.39,1385.76,Sale,Failed
T00000942,O0001412,P00063,2026-02-22 04:36:00,5,1009.6,35.19,1403.59,6416.4,Sale,Settled
T00000943,O0001000,P00153,2026-04-11 02:27:00,5,619.2,30.5,153.28,3218.78,Exchange,Refunded
T00000944,O0000552,P00459,2024-03-13 18:28:00,-2,1275.1,92.19,-11.06,-103.25,Exchange,Failed
T00000945,O0000648,P00173,2023-04-01 04:39:00,3,2215.3,0.0,332.3,6978.2,Sale,Failed
T00000946,O0000073,P00037,2023-10-29 15:01:00,5,721.86,63.05,638.33,4184.58,Exchange,Authorized
T00000947,O0000571,P00193,2023-03-27 10:47:00,1,1853.42,0.0,222.41,2075.83,Exchange,Captured
T00000948,O0001405,P00614,2025-10-07 08:32:00,5,400.56,25.46,98.87,2076.21,Refund,Settled
T00000949,O0000390,P00176,2023-01-18 09:26:00,5,1562.8,0.0,1406.52,9220.52,Refund,Settled
T00000950,O0001115,P00558,2023-11-04 08:22:00,3,3367.52,23.39,503.96,10583.13,Sale,Captured
T00000951,O0000235,P00568,2024-01-01 23:06:00,1,578.72,13.82,158.17,723.07,Sale,Failed
T00000952,O0001149,P00278,2024-02-04 02:50:00,4,790.72,0.0,885.61,4048.49,Sale,Settled
T00000953,O0000732,P00305,2024-08-07 04:36:00,1,4155.58,93.56,1137.37,5199.39,Refund,Captured
T00000954,O0000938,P00141,2023-03-17 13:58:00,4,3031.05,0.0,3394.78,15518.98,Sale,Failed
T00000955,O0000725,P00487,2024-02-14 09:44:00,1,3092.57,0.0,865.92,3958.49,Sale,Authorized
T00000956,O0001144,P00080,2023-09-28 18:00:00,2,1101.88,66.03,384.79,2522.52,Exchange,Settled
T00000957,O0000451,P00272,2026-03-11 04:08:00,2,1386.16,0.0,499.02,3271.34,Sale,Failed
T00000958,O0000058,P00287,2024-06-23 03:17:00,5,1028.88,80.35,607.69,5671.74,Sale,Failed
T00000959,O0000447,P00619,2023-10-13 23:58:00,4,1599.68,27.1,318.58,6690.2,Refund,Settled
T00000960,O0000978,P00635,2024-12-30 13:17:00,3,722.72,0.0,607.08,2775.24,Refund,Settled
T00000961,O0000451,P00310,2023-01-25 06:10:00,5,3433.54,63.22,3078.81,20183.29,Sale,Settled
T00000962,O0001392,P00291,2023-07-14 00:01:00,3,362.67,0.0,304.64,1392.65,Exchange,Authorized
T00000963,O0001029,P00103,2024-08-22 12:37:00,5,949.88,0.0,237.47,4986.87,Sale,Failed
T00000964,O0000937,P00591,2024-06-07 02:01:00,1,858.73,37.26,98.58,920.05,Exchange,Settled
T00000965,O0000434,P00332,2024-07-17 01:08:00,3,426.36,0.0,358.14,1637.22,Sale,Authorized
T00000966,O0001200,P00330,2025-01-07 10:58:00,1,2473.61,59.96,120.68,2534.33,Sale,Refunded
T00000967,O0000144,P00623,2025-02-15 01:07:00,4,917.94,20.95,438.1,4088.91,Sale,Captured
T00000968,O0000510,P00155,2024-07-01 22:45:00,3,342.6,0.0,185.0,1212.8,Sale,Failed
T00000969,O0001118,P00124,2026-02-06 15:11:00,1,1134.84,79.43,295.51,1350.92,Sale,Captured
T00000970,O0000528,P00359,2025-08-02 07:05:00,1,2650.85,0.0,742.24,3393.09,Sale,Captured
T00000971,O0001365,P00391,2024-02-17 22:51:00,4,926.58,0.0,185.32,3891.64,Exchange,Settled
T00000972,O0000787,P00003,2023-09-26 00:21:00,1,1239.58,0.0,61.98,1301.56,Sale,Settled
T00000973,O0001268,P00205,2024-02-18 21:12:00,4,994.41,0.0,198.88,4176.52,Refund,Refunded
T00000974,O0000718,P00114,2025-03-02 11:34:00,5,971.24,0.0,874.12,5730.32,Sale,Refunded
T00000975,O0000770,P00091,2023-01-05 10:00:00,2,1325.23,63.03,724.48,3311.91,Exchange,Authorized
T00000976,O0000513,P00542,2025-04-07 14:12:00,3,1230.15,74.83,1012.37,4627.99,Refund,Captured
T00000977,O0000419,P00558,2023-06-12 05:05:00,5,3367.52,0.0,841.88,17679.48,Sale,Refunded
T00000978,O0000912,P00175,2024-12-20 13:23:00,5,2895.57,64.91,720.65,15133.59,Sale,Authorized
T00000979,O0000577,P00313,2024-02-26 07:21:00,4,1062.9,0.0,212.58,4464.18,Exchange,Captured
T00000980,O0000268,P00238,2024-03-16 18:15:00,3,3482.03,26.16,1875.59,12295.52,Exchange,Failed
T00000981,O0000865,P00202,2026-04-13 09:30:00,5,2686.29,0.0,1611.77,15043.22,Refund,Settled
T00000982,O0000738,P00430,2025-10-29 12:23:00,1,1504.8,46.63,408.29,1866.46,Sale,Refunded
T00000983,O0001242,P00423,2025-08-01 15:07:00,3,1943.59,0.0,699.69,6530.46,Sale,Refunded
T00000984,O0001482,P00233,2026-03-30 03:07:00,4,1868.41,70.91,888.33,8291.06,Sale,Authorized
T00000985,O0001428,P00002,2023-08-14 15:41:00,5,473.19,0.0,662.47,3028.42,Exchange,Settled
T00000986,O0000350,P00453,2025-01-09 10:39:00,1,500.8,67.31,78.03,511.52,Exchange,Refunded
T00000987,O0001303,P00489,2025-02-05 13:48:00,3,1259.88,105.88,1028.65,4702.41,Exchange,Captured
T00000988,O0000621,P00470,2023-11-30 11:01:00,1,3117.11,0.0,155.86,3272.97,Sale,Authorized
T00000989,O0000754,P00527,2024-11-08 02:39:00,1,1130.24,142.72,276.51,1264.03,Refund,Captured
T00000990,O0000542,P00033,2025-01-13 19:04:00,3,759.93,48.3,267.78,2499.27,Exchange,Refunded
T00000991,O0000734,P00161,2024-01-08 11:40:00,2,367.66,46.94,34.42,722.8,Sale,Settled
T00000992,O0000078,P00330,2023-12-31 18:07:00,3,2473.61,61.26,2060.68,9420.25,Exchange,Failed
T00000993,O9999999,P00242,2023-10-27 06:03:00,4,1047.96,69.63,494.67,4616.88,Sale,Settled
T00000994,O0000881,P00194,2025-03-15 13:08:00,2,1286.18,0.0,128.62,2700.98,Refund,Settled
T00000995,O0000421,P00509,2024-03-11 13:25:00,3,356.66,0.0,53.5,1123.48,Sale,Captured
T00000996,O0000239,P00468,2024-11-14 07:48:00,3,2184.65,0.0,327.7,6881.65,Exchange,Settled
T00000997,O0001309,P00481,2025-05-04 01:00:00,4,,16.42,1595.56,10459.78,Sale,Refunded
T00000998,O0001082,P00462,2024-07-05 21:47:00,1,942.97,0.0,47.15,990.12,Sale,Refunded
T00000999,O0001354,P00265,2023-12-22 21:20:00,1,1026.13,72.96,47.66,1000.83,Sale,Settled
T00001000,O0000685,P00187,2026-02-21 21:46:00,3,1063.29,63.75,875.31,4001.43,Sale,Captured
T00001001,O0001336,P00234,2024-10-24 20:43:00,5,969.08,0.0,1356.71,6202.11,Sale,Captured
T00001002,O0000113,P00564,2023-06-03 23:54:00,5,446.03,97.32,597.19,2730.02,Refund,Failed
T00001003,O0000127,P00394,2025-05-09 09:01:00,1,8520.28,0.0,426.01,8946.29,Exchange,Settled
T00001004,O0000200,P00301,2025-11-23 18:56:00,3,747.57,26.01,266.0,2482.7,Refund,Captured
T00001005,O0000888,P00112,2023-06-14 02:15:00,3,1478.55,0.0,798.42,5234.07,Sale,Captured
T00001006,O0000273,P00394,2025-08-24 07:34:00,3,8520.28,0.0,3067.3,28628.14,Exchange,Failed
T00001007,O0000836,P00028,2025-11-11 20:54:00,4,849.75,38.42,940.96,4301.54,Sale,Authorized
T00001008,O0001364,P00604,2024-06-01 08:52:00,4,2055.68,0.0,986.73,9209.45,Sale,Refunded
T00001009,O0001424,P00567,2024-05-27 19:41:00,3,954.17,133.08,491.3,3220.73,Sale,Authorized
T00001010,O0000235,P00318,2026-02-13 13:00:00,4,673.87,39.87,318.67,2974.28,Refund,Failed
T00001011,O0000065,P00523,2024-03-24 15:33:00,1,1468.59,60.59,70.4,1478.4,Sale,Refunded
T00001012,O0001430,P00260,2024-12-15 12:30:00,3,825.53,0.0,297.19,2773.78,Sale,Refunded
T00001013,O0000178,P00008,2025-04-03 11:57:00,5,300.57,88.97,169.67,1583.55,Refund,Settled
T00001014,O0000889,P00177,2025-05-12 09:47:00,1,2743.67,0.0,768.23,3511.9,Refund,Captured
T00001015,O0000668,P00440,2026-02-28 07:22:00,5,1708.73,51.74,1528.54,10020.45,Refund,Captured
T00001016,O0001458,P00074,2025-07-05 15:28:00,5,388.71,61.11,225.89,2108.33,Sale,Captured
T00001017,O0000653,P00595,2023-05-20 20:18:00,2,592.43,40.68,205.95,1350.13,Sale,Failed
T00001018,O0000466,P00602,2023-08-02 16:32:00,4,371.55,133.31,67.64,1420.53,Sale,Failed
T00001019,O0001397,P00033,2024-10-13 17:42:00,3,759.93,107.79,390.96,2562.96,Sale,Settled
T00001020,O0000898,P00480,2023-09-26 11:56:00,4,325.93,24.46,153.51,1432.77,Refund,Authorized
T00001021,O0000440,P00508,2023-11-16 03:25:00,2,1044.58,0.0,104.46,2193.62,Refund,Captured
T00001022,O0000791,P00535,2024-06-27 05:25:00,2,982.51,0.0,98.25,2063.27,Refund,Authorized
T00001023,O0001354,P00413,2023-10-26 02:39:00,5,1558.22,0.0,934.93,8726.03,Sale,Authorized
T00001024,O0000195,P00490,2025-05-02 08:55:00,5,3508.49,0.0,3157.64,20700.09,Sale,Settled
T00001025,O0001403,P00299,2024-08-12 03:31:00,1,5385.02,0.0,1507.81,6892.83,Exchange,Authorized
T00001026,O0000903,P00273,2025-03-19 00:23:00,2,2698.11,105.73,1481.34,6771.83,Exchange,Settled
